id,trackable_id,trackable_uid,mac_address,ts,x,y,z,area_uid,project_uid,inactive
4415313,84,VpSThDXQTkWGZUlPgvIHww,E4956EA43A86,2025-10-04 01:10:09.111,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415314,92,kplZNvjQTaus1ftIQaEEhg,E4956EA43F8A,2025-10-04 01:10:09.111,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415315,14,xt28IyKmQKatD4lP5-xplQ,E4956EA435E0,2025-10-04 01:10:09.112,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415316,65,SlRyQKqyS8ukEjYFHUNxLg,E4956EA43596,2025-10-04 01:10:09.116,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415317,81,v9uagGHtSHSqrErs_5OUpA,E4956EA433E5,2025-10-04 01:10:09.116,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415318,98,jpYkuEVwTQ6XrMaYXZKVow,E4956EA43861,2025-10-04 01:10:09.116,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415319,10,RAcK6lflTru7Hy5fx3e90Q,E4956EA4437E,2025-10-04 01:10:09.116,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415320,13,SAdAkdceQ1OUGGmd6fUlGA,E4956EA43F85,2025-10-04 01:10:09.131,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415321,71,OaEiYQM5QUyAtUSwTiSFbw,E4956EA43EFF,2025-10-04 01:10:09.131,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415322,33,2jcjqdYkQN_-eEgRGMSS_w,E4956EA44708,2025-10-04 01:10:09.136,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415323,90,caakKdhMSoivnRuih63FhQ,E4956EA43E13,2025-10-04 01:10:09.142,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415324,14,xt28IyKmQKatD4lP5-xplQ,E4956EA435E0,2025-10-04 01:10:10.101,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415325,84,VpSThDXQTkWGZUlPgvIHww,E4956EA43A86,2025-10-04 01:10:10.111,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415326,10,RAcK6lflTru7Hy5fx3e90Q,E4956EA4437E,2025-10-04 01:10:10.116,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415327,15,W0NQgGvQQ2G-49BTRTMOlw,E4956EA43A3E,2025-10-04 01:10:10.116,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415328,65,SlRyQKqyS8ukEjYFHUNxLg,E4956EA43596,2025-10-04 01:10:10.116,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415329,40,LJGHXxS3TDmKSumG1VZAqw,E4956EA43273,2025-10-04 01:10:10.121,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415330,98,jpYkuEVwTQ6XrMaYXZKVow,E4956EA43861,2025-10-04 01:10:10.126,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415331,33,2jcjqdYkQN_-eEgRGMSS_w,E4956EA44708,2025-10-04 01:10:10.126,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415332,71,OaEiYQM5QUyAtUSwTiSFbw,E4956EA43EFF,2025-10-04 01:10:10.131,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415333,92,kplZNvjQTaus1ftIQaEEhg,E4956EA43F8A,2025-10-04 01:10:10.131,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415334,13,SAdAkdceQ1OUGGmd6fUlGA,E4956EA43F85,2025-10-04 01:10:10.131,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415335,81,v9uagGHtSHSqrErs_5OUpA,E4956EA433E5,2025-10-04 01:10:10.136,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415336,90,caakKdhMSoivnRuih63FhQ,E4956EA43E13,2025-10-04 01:10:10.142,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415337,92,kplZNvjQTaus1ftIQaEEhg,E4956EA43F8A,2025-10-04 01:10:11.106,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415338,98,jpYkuEVwTQ6XrMaYXZKVow,E4956EA43861,2025-10-04 01:10:11.111,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415339,82,0zQFu87mQnSlAFgYd7HJkw,E4956EA4395B,2025-10-04 01:10:11.111,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415340,71,OaEiYQM5QUyAtUSwTiSFbw,E4956EA43EFF,2025-10-04 01:10:11.112,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415341,10,RAcK6lflTru7Hy5fx3e90Q,E4956EA4437E,2025-10-04 01:10:11.112,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415342,15,W0NQgGvQQ2G-49BTRTMOlw,E4956EA43A3E,2025-10-04 01:10:11.112,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415343,65,SlRyQKqyS8ukEjYFHUNxLg,E4956EA43596,2025-10-04 01:10:11.116,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415344,40,LJGHXxS3TDmKSumG1VZAqw,E4956EA43273,2025-10-04 01:10:11.121,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415345,84,VpSThDXQTkWGZUlPgvIHww,E4956EA43A86,2025-10-04 01:10:11.121,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415346,13,SAdAkdceQ1OUGGmd6fUlGA,E4956EA43F85,2025-10-04 01:10:11.131,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415347,14,xt28IyKmQKatD4lP5-xplQ,E4956EA435E0,2025-10-04 01:10:11.131,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415348,81,v9uagGHtSHSqrErs_5OUpA,E4956EA433E5,2025-10-04 01:10:11.131,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415349,90,caakKdhMSoivnRuih63FhQ,E4956EA43E13,2025-10-04 01:10:11.142,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
4415350,33,2jcjqdYkQN_-eEgRGMSS_w,E4956EA44708,2025-10-04 01:10:11.156,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
