id,trackable_id,trackable_uid,mac_address,ts,x,y,z,area_uid,project_uid,inactive
3177132,97,uwpg4tDeRQevNCBitRa39Q,E4956EA438FE,2025-09-27 00:19:33.812,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177133,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-09-27 00:19:33.836,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177134,86,ZTFYlsH8RoqJ7EywwrL8lA,E4956EA445AA,2025-09-27 00:19:33.836,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177135,9,GjKBaDk3TnmPWx0mQzvRDg,E4956EA434DF,2025-09-27 00:19:34.821,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177136,86,ZTFYlsH8RoqJ7EywwrL8lA,E4956EA445AA,2025-09-27 00:19:34.831,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177137,13,SAdAkdceQ1OUGGmd6fUlGA,E4956EA43F85,2025-09-27 00:19:34.831,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177138,31,5y78Y69nRKKJHlH_q6jtxQ,E4956EA438F6,2025-09-27 00:19:34.831,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177139,97,uwpg4tDeRQevNCBitRa39Q,E4956EA438FE,2025-09-27 00:19:34.832,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177140,6,P7kNte9sTGiw7tnBgCM92Q,E4956EA44672,2025-09-27 00:19:34.832,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177141,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-09-27 00:19:34.836,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177142,13,SAdAkdceQ1OUGGmd6fUlGA,E4956EA43F85,2025-09-27 00:19:35.816,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177143,97,uwpg4tDeRQevNCBitRa39Q,E4956EA438FE,2025-09-27 00:19:35.816,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177144,9,GjKBaDk3TnmPWx0mQzvRDg,E4956EA434DF,2025-09-27 00:19:35.816,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177145,31,5y78Y69nRKKJHlH_q6jtxQ,E4956EA438F6,2025-09-27 00:19:35.816,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177146,6,P7kNte9sTGiw7tnBgCM92Q,E4956EA44672,2025-09-27 00:19:35.816,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
3177147,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-09-27 00:19:35.837,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,0
