id,trackable_id,trackable_uid,mac_address,ts,x,y,z,area_uid,project_uid,inactive
2357221,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-09-20 01:25:22.412,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357222,39,Qmu46ZqUTdexwDk0ykkTeg,E4956EA432D4,2025-09-20 01:25:22.416,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357223,39,Qmu46ZqUTdexwDk0ykkTeg,E4956EA432D4,2025-09-20 01:25:23.426,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357224,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-09-20 01:25:23.426,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357225,39,Qmu46ZqUTdexwDk0ykkTeg,E4956EA432D4,2025-09-20 01:25:24.426,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357226,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-09-20 01:25:24.426,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357227,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-09-20 01:25:25.417,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357228,39,Qmu46ZqUTdexwDk0ykkTeg,E4956EA432D4,2025-09-20 01:25:25.421,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357229,69,BvV82mScRw2Icg1Op_6frQ,E4956EA44459,2025-09-20 01:25:26.406,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357230,39,Qmu46ZqUTdexwDk0ykkTeg,E4956EA432D4,2025-09-20 01:25:26.431,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357231,13,SAdAkdceQ1OUGGmd6fUlGA,E4956EA43F85,2025-09-20 02:52:01.451,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357232,68,UkK2nV3UTMqGA1uduZgJhA,E4956EA43429,2025-09-20 02:52:01.451,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357233,26,tPwd9bXeTY_J3qyWC3GagQ,E4956EA446BD,2025-09-20 02:52:01.454,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357234,89,5x1_FjjrT02nAdaAcW3jLg,E4956EA4359E,2025-09-20 02:52:01.463,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357235,68,UkK2nV3UTMqGA1uduZgJhA,E4956EA43429,2025-09-20 02:52:02.457,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357236,13,SAdAkdceQ1OUGGmd6fUlGA,E4956EA43F85,2025-09-20 02:52:02.459,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357237,89,5x1_FjjrT02nAdaAcW3jLg,E4956EA4359E,2025-09-20 02:52:02.459,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357238,26,tPwd9bXeTY_J3qyWC3GagQ,E4956EA446BD,2025-09-20 02:52:02.460,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357239,68,UkK2nV3UTMqGA1uduZgJhA,E4956EA43429,2025-09-20 02:52:03.479,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357240,89,5x1_FjjrT02nAdaAcW3jLg,E4956EA4359E,2025-09-20 02:52:03.482,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357241,13,SAdAkdceQ1OUGGmd6fUlGA,E4956EA43F85,2025-09-20 02:52:03.484,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357242,26,tPwd9bXeTY_J3qyWC3GagQ,E4956EA446BD,2025-09-20 02:52:03.485,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357243,68,UkK2nV3UTMqGA1uduZgJhA,E4956EA43429,2025-09-20 02:52:04.462,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357244,26,tPwd9bXeTY_J3qyWC3GagQ,E4956EA446BD,2025-09-20 02:52:04.462,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357245,13,SAdAkdceQ1OUGGmd6fUlGA,E4956EA43F85,2025-09-20 02:52:04.465,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357246,89,5x1_FjjrT02nAdaAcW3jLg,E4956EA4359E,2025-09-20 02:52:04.467,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357247,89,5x1_FjjrT02nAdaAcW3jLg,E4956EA4359E,2025-09-20 02:52:05.451,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357248,68,UkK2nV3UTMqGA1uduZgJhA,E4956EA43429,2025-09-20 02:52:05.456,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
2357249,26,tPwd9bXeTY_J3qyWC3GagQ,E4956EA446BD,2025-09-20 02:52:05.459,4541,2866,1000,4_kF-L7dSO_PlOj3DocURw,EzU4y8EaQJuD4Y9ZartpqA,NULL
